Year,City,State,daysAway,caseRate
2019,Iowa City,MN,6.6244,20.1467
2019,Sarasota,MN,0.374264,5.95068
2019,Ft. Myers,MN,0.397202,1.8279
2019,St. Augustine,MN,6.22016,0.505188
2019,Gainesville,MN,2.3878,21.7885
2019,Ocala,MN,9.80634,4.79535
2019,Destin,MN,4.57678,9.77471
2019,Panama City,MN,5.91888,26.4977
2019,Tallahassee,MN,5.21407,0.798375
2019,Melbourne,MN,5.02913,10.8742
2019,Daytona Beach,MN,15.9113,16.5317
2019,Vero Beach,MN,0.0562847,26.1117
2019,Naples,MN,5.90905,36.6906
2019,Marco Island,MN,4.44047,14.9287
2019,Palm Beach,MN,1.29297,26.8677
2019,Norfolk,MN,3.87954,25.78
2019,Springfield,MN,12.9855,7.45853
2019,Wilmington,MN,7.09238,18.5307
2019,Daytona,MN,5.9835,17.5514
2019,New York City,MN,7.39686,11.6215
2019,San Francisco,MN,10.3484,7.7281
2019,Lakemont,MN,0.518605,17.4772
2019,Crestview,MS,5.95406,6.58187
2019,Tampa,MS,3.03838,16.6344
2019,Middleburg,MS,0.473384,5.22112
2019,Jacksonville,MS,11.4241,8.48336
2019,Orlando,MS,9.85709,20.3199
2019,Riverside,MS,7.7938,31.9978
2019,Lancaster,MS,6.17295,11.2747
2019,Chandler,MS,7.50401,2.4195
2019,Providence,MS,2.71971,3.56967
2019,Lincoln,MS,0.83034,38.5007
2019,Boise,MS,0.0684666,15.889
2019,Boulder,MS,9.07181,43.927
2019,Fargo,MS,1.21514,1.1163
2019,Lubbock,MS,9.5384,37.581
2019,Des Moines,MS,7.3746,11.1092
2019,Waco,MS,4.52301,7.90209
2019,Rochester,MS,2.73958,5.20592
2019,Lexington,MS,14.6249,32.5042
2019,Pittsburgh,MS,0.135278,28.0926
2019,Huntsville,MS,8.7463,4.48568
2019,Mesa,MS,5.30864,9.57088
2019,Irvine,MS,2.9006,26.6351
2019,Bismarck,MS,15.1991,20.1455
2019,Grand Forks,MS,13.2164,3.64176
2019,Hattiesburg,MS,4.12485,1.34431
2019,Cedar Rapids,MS,6.75223,17.1659
2019,Lawrence,MS,4.01111,5.7343
2019,Norman,MS,5.9585,28.3561
2019,Gillette,MS,3.40763,14.2428
2019,Cheyenne,MS,2.82521,10.9597
2019,Rock Springs,MS,4.99041,21.3056
2019,Cody,MS,5.11659,30.8574
2019,Bend,MS,11.0607,38.6494
2019,Salem,MS,7.91154,21.3031
2019,Eugene,MS,2.06517,22.7828
2019,Medford,MS,10.9352,10.4022
2019,Carlsbad,MS,3.06072,25.0713
2019,Flagstaff,MS,0.781141,7.4114
2019,El Paso,MS,1.78447,22.2243
2019,Amarillo,MS,8.45069,11.1812
2019,Laredo,MS,5.46846,28.3433
2019,Fort Worth,MS,2.64375,22.9296
2019,Helen,MS,6.06481,0.018671
2019,Charleston,MS,2.68846,12.3161
2019,Columbus,MS,2.11002,8.2663
2019,Athens,MS,1.62694,6.58525
2019,Pensacola,MS,7.71155,10.983
2019,Mobile,MS,4.56286,9.90163
2019,Montgomery,MS,10.7231,2.5855
2019,Portland,MS,14.5781,17.8423
2019,Fayetteville,MS,19.5945,28.3153
2019,Little Rock,MS,0.456297,20.3558
2019,Topeka,MS,11.0281,13.7422
2019,Butte,MS,8.29418,15.2463
2019,Pueblo,MS,0.63121,24.4032
2019,Casper,MS,7.32466,36.3128
2019,North Platte,MS,0.264719,1.785
2019,Kearney,MS,0.741924,5.42533
2019,Grand Island,MS,7.39241,29.1026
2019,Scottsbluff,MS,0.179197,10.4398
2019,Scranton,MS,0.016508,28.3111
2019,Tupelo,MS,4.14956,12.8499
2019,Biloxi,MS,3.58931,10.855
2019,Gulfport,MS,11.6192,11.2075
2019,Lafayette,MS,17.7307,8.97502
2019,New Iberia,MS,3.59622,24.5661
2019,Gonzales,MS,9.41081,8.33597
2019,Baton Rouge,MS,2.10814,16.4817
2019,Slidell,MS,3.81537,29.4886
2019,Hammond,MS,7.89525,25.6196
2019,Joplin,MS,0.971985,2.46602
2019,Cape Girardeau,MS,5.87938,38.5779
2019,Fieldsprings,MS,7.43035,18.7244
2019,Columbia,MS,4.44907,27.3213
2019,Champaign,MS,1.00923,60.3107
2019,Moline,MS,3.16674,15.3907
2019,Peoria,MS,4.77131,6.6211
2019,Davenport,MS,6.58473,14.3251
2019,Iowa City,MS,6.66365,7.72626
2019,Sarasota,MS,2.47298,33.7935
2019,Ft. Myers,MS,0.245676,14.4088
2019,St. Augustine,MS,6.34347,23.8972
2019,Gainesville,MS,3.68226,3.109
2019,Ocala,MS,6.39053,41.8945
2019,Destin,MS,5.66844,10.626
2019,Panama City,MS,0.874965,9.47623
2019,Tallahassee,MS,1.09643,11.2977
2019,Melbourne,MS,1.33315,25.0055
2019,Daytona Beach,MS,0.864185,13.6182
2019,Vero Beach,MS,2.04462,32.0072
2019,Naples,MS,0.612702,1.0066
2019,Marco Island,MS,2.36751,30.7069
2019,Palm Beach,MS,4.30732,7.73764
2019,Norfolk,MS,16.6204,5.41058
2019,Springfield,MS,9.06038,20.3015
2019,Wilmington,MS,11.442,21.5298
2019,Daytona,MS,7.23533,18.0608
2019,New York City,MS,0.114894,3.11809
2019,San Francisco,MS,5.80967,11.43
2019,Lakemont,MS,1.11863,37.371
2019,Crestview,MO,16.8108,2.23851
2019,Tampa,MO,0.329943,10.2798
2019,Middleburg,MO,3.06667,51.631
2019,Jacksonville,MO,9.03528,25.5351
2019,Orlando,MO,4.65621,25.8203
2019,Riverside,MO,9.88492,21.2787
2019,Lancaster,MO,12.414,32.1414
2019,Chandler,MO,15.5173,8.39674
2019,Providence,MO,9.79689,18.557
2019,Lincoln,MO,7.90182,26.5554
2019,Boise,MO,4.54649,2.98379
2019,Boulder,MO,5.16006,22.756
2019,Fargo,MO,6.70664,16.8047
2019,Lubbock,MO,0.625543,12.3086
2019,Des Moines,MO,0.586768,42.0987
2019,Waco,MO,3.67995,14.7092
2019,Rochester,MO,14.0019,6.60488
2019,Lexington,MO,6.0221,31.1548
2019,Pittsburgh,MO,0.697319,26.1719
2019,Huntsville,MO,4.2025,16.7481
2019,Mesa,MO,14.4709,7.85456
2019,Irvine,MO,19.0309,16.3455
2019,Bismarck,MO,12.6159,30.011
2019,Grand Forks,MO,0.0810205,7.17656
2019,Hattiesburg,MO,9.19486,10.4485
2019,Cedar Rapids,MO,6.64683,12.5461
2019,Lawrence,MO,9.99491,42.1656
2019,Norman,MO,6.036,27.1333
2019,Gillette,MO,17.8746,16.9066
2019,Cheyenne,MO,2.58214,6.61525
2019,Rock Springs,MO,3.82882,7.76887
2019,Cody,MO,6.34595,22.7459
2019,Bend,MO,9.35035,14.6455
2019,Salem,MO,5.70532,18.7025
2019,Eugene,MO,7.43656,31.9255
2019,Medford,MO,0.311873,22.5659
2019,Carlsbad,MO,9.5032,11.4806
2019,Flagstaff,MO,2.36524,16.2165
2019,El Paso,MO,14.081,22.2358
2019,Amarillo,MO,4.15067,33.5435
2019,Laredo,MO,4.85689,7.7043
2019,Fort Worth,MO,18.3882,3.08787
2019,Helen,MO,13.2846,43.3278
2019,Charleston,MO,7.73136,34.1377
2019,Columbus,MO,4.47976,11.0656
2019,Athens,MO,7.03027,24.8333
2019,Pensacola,MO,7.81831,19.6096
2019,Mobile,MO,12.2722,17.8814
2019,Montgomery,MO,11.0862,23.6138
2019,Portland,MO,2.76934,19.6133
2019,Fayetteville,MO,6.59603,4.82811
2019,Little Rock,MO,4.18442,14.9868
2019,Topeka,MO,6.17039,20.6826
2019,Butte,MO,7.98354,5.79946
2019,Pueblo,MO,1.23861,12.6996
2019,Casper,MO,11.4012,4.67393
2019,North Platte,MO,0.477331,3.17983
2019,Kearney,MO,2.07923,8.69263
2019,Grand Island,MO,6.9572,13.1153
2019,Scottsbluff,MO,2.25505,26.8604
2019,Scranton,MO,6.38557,26.377
2019,Tupelo,MO,14.25,17.1971
2019,Biloxi,MO,17.5545,5.41386
2019,Gulfport,MO,2.37031,8.79077
2019,Lafayette,MO,10.3473,58.8247
2019,New Iberia,MO,18.5787,26.9428
2019,Gonzales,MO,5.50395,40.4662
2019,Baton Rouge,MO,14.9631,42.1584
2019,Slidell,MO,0.875704,15.4038
2019,Hammond,MO,10.7379,28.3049
2019,Joplin,MO,8.15139,2.35289
2019,Cape Girardeau,MO,0.572163,5.39939
2019,Fieldsprings,MO,5.80902,5.34805
2019,Columbia,MO,0.363446,27.4021
2019,Champaign,MO,6.82234,13.2573
2019,Moline,MO,8.80556,21.5854
2019,Peoria,MO,9.86673,0.779133
2019,Davenport,MO,3.59353,41.9378
2019,Iowa City,MO,7.7033,6.07895
2019,Sarasota,MO,5.15107,8.6223
2019,Ft. Myers,MO,9.59216,7.0491
2019,St. Augustine,MO,0.295126,4.3276
2019,Gainesville,MO,0.923657,20.084
2019,Ocala,MO,2.8787,6.37433
2019,Destin,MO,2.87946,8.32407
2019,Panama City,MO,8.79493,10.2945
2019,Tallahassee,MO,5.07329,14.3682
2019,Melbourne,MO,6.13841,19.405
2019,Daytona Beach,MO,1.19929,18.1273
2019,Vero Beach,MO,0.930414,18.1346
2019,Naples,MO,24.3364,27.3408
2019,Marco Island,MO,7.90571,10.6502
2019,Palm Beach,MO,3.91054,7.20985
2019,Norfolk,MO,6.48446,2.58222
2019,Springfield,MO,8.07781,26.3244
2019,Wilmington,MO,6.50723,52.7945
2019,Daytona,MO,9.2263,47.701
2019,New York City,MO,0.33321,10.6359
2019,San Francisco,MO,4.0936,10.5994
2019,Lakemont,MO,13.2055,1.98072
2019,Crestview,MT,7.79467,14.1898
2019,Tampa,MT,15.8171,0.239202
2019,Middleburg,MT,13.6564,11.8694
2019,Jacksonville,MT,11.5511,42.0553
2019,Orlando,MT,2.48589,10.8143
2019,Riverside,MT,3.88846,4.61963
2019,Lancaster,MT,9.37855,9.06849
2019,Chandler,MT,4.46121,4.39521
2019,Providence,MT,7.30084,15.4346
2019,Lincoln,MT,7.38759,23.8645
2019,Boise,MT,1.98298,19.1334
2019,Boulder,MT,11.0124,27.0274
2019,Fargo,MT,7.39012,51.8802
2019,Lubbock,MT,4.38485,19.581
2019,Des Moines,MT,18.3382,4.50226
2019,Waco,MT,8.85906,1.53776
2019,Rochester,MT,3.3598,17.3794
2019,Lexington,MT,11.515,20.6455
2019,Pittsburgh,MT,7.3954,13.7666
2019,Huntsville,MT,7.72221,15.115
2019,Mesa,MT,7.6287,3.9504
2019,Irvine,MT,0.416096,14.1354
2019,Bismarck,MT,2.68982,38.8839
2019,Grand Forks,MT,1.58333,15.481
2019,Hattiesburg,MT,3.36541,19.4116
2019,Cedar Rapids,MT,4.89909,5.0879
2019,Lawrence,MT,11.3775,33.4106
2019,Norman,MT,6.91585,21.516
2019,Gillette,MT,1.44715,5.3219
2019,Cheyenne,MT,14.6312,18.2442
2019,Rock Springs,MT,3.03036,23.6424
2019,Cody,MT,5.97895,10.4208
2019,Bend,MT,8.00296,8.30419
2019,Salem,MT,6.54326,4.88182
2019,Eugene,MT,4.4184,26.3072
2019,Medford,MT,1.31242,34.1333
2019,Carlsbad,MT,4.12386,26.2954
2019,Flagstaff,MT,3.19828,24.6506
2019,El Paso,MT,2.51657,12.173
2019,Amarillo,MT,2.42268,17.1441
2019,Laredo,MT,4.02761,13.8692
2019,Fort Worth,MT,12.7649,27.2574
2019,Helen,MT,4.17114,18.9921
2019,Charleston,MT,0.991508,13.09
2019,Columbus,MT,5.16863,15.7735
2019,Athens,MT,19.6602,8.25196
2019,Pensacola,MT,16.7849,18.5831
2019,Mobile,MT,1.74458,24.6917
2019,Montgomery,MT,5.09423,23.0403
2019,Portland,MT,0.325565,5.30489
2019,Fayetteville,MT,7.08081,14.3294
2019,Little Rock,MT,10.1657,7.52363
2019,Topeka,MT,1.48319,8.85768
2019,Butte,MT,3.01588,18.9141
2019,Pueblo,MT,2.9873,36.1779
2019,Casper,MT,11.8012,15.9961
2019,North Platte,MT,5.39411,10.3389
2019,Kearney,MT,6.98872,3.62077
2019,Grand Island,MT,5.85757,21.6315
2019,Scottsbluff,MT,4.37646,14.3177
2019,Scranton,MT,13.5439,10.4282
2019,Tupelo,MT,6.16808,4.51217
2019,Biloxi,MT,15.3847,32.2731
2019,Gulfport,MT,7.93743,23.6417
2019,Lafayette,MT,10.5245,8.27026
2019,New Iberia,MT,3.97338,8.99039
2019,Gonzales,MT,13.1251,23.585
2019,Baton Rouge,MT,5.98117,39.1695
2019,Slidell,MT,7.02713,18.4703
2019,Hammond,MT,8.36206,8.21305
2019,Joplin,MT,0.112737,7.41361
2019,Cape Girardeau,MT,8.14364,24.8025
2019,Fieldsprings,MT,16.1607,46.9386
2019,Columbia,MT,5.70708,14.6233
2019,Champaign,MT,7.13596,17.227
2019,Moline,MT,17.3115,21.6775
2019,Peoria,MT,7.99884,14.7427
2019,Davenport,MT,9.59264,6.73808
2019,Iowa City,MT,7.6969,3.98955
2019,Sarasota,MT,3.9785,10.3124
2019,Ft. Myers,MT,13.1396,0.808736
2019,St. Augustine,MT,0.326955,3.18929
2019,Gainesville,MT,12.2061,15.539
2019,Ocala,MT,8.00781,36.6537
2019,Destin,MT,0.613679,24.1179
2019,Panama City,MT,5.69241,8.65943
2019,Tallahassee,MT,15.7399,10.2435
2019,Melbourne,MT,0.577688,24.7694
2019,Daytona Beach,MT,6.20815,15.4377
2019,Vero Beach,MT,1.36742,13.2199
2019,Naples,MT,1.18041,27.6371
2019,Marco Island,MT,5.30585,5.6982
2019,Palm Beach,MT,8.58135,17.8779
2019,Norfolk,MT,4.58676,31.8324
2019,Springfield,MT,6.31332,3.48605
2019,Wilmington,MT,14.1251,0.221334
2019,Daytona,MT,5.21996,2.59767
2019,New York City,MT,4.87653,31.1463
2019,San Francisco,MT,2.92805,1.53246
2019,Lakemont,MT,0.738778,10.5714
2019,Crestview,NE,0.710254,26.2503
2019,Tampa,NE,0.166622,8.14785
2019,Middleburg,NE,5.44906,18.8223
2019,Jacksonville,NE,2.82823,23.4431
2019,Orlando,NE,2.08194,4.5858
2019,Riverside,NE,13.7858,46.9323
2019,Lancaster,NE,8.50524,25.051
2019,Chandler,NE,3.18998,2.94681
2019,Providence,NE,9.70432,13.5854
2019,Lincoln,NE,9.16569,19.9465
2019,Boise,NE,2.78689,33.7307
2019,Boulder,NE,1.56776,18.7153
2019,Fargo,NE,9.89431,13.6636
2019,Lubbock,NE,6.39938,50.3648
2019,Des Moines,NE,0.19227,24.7319
2019,Waco,NE,2.73255,5.12354
2019,Rochester,NE,3.21761,0.981576
2019,Lexington,NE,3.97116,18.591
2019,Pittsburgh,NE,15.1247,11.6116
2019,Huntsville,NE,5.0716,3.40334
2019,Mesa,NE,5.45806,26.3013
2019,Irvine,NE,2.45792,27.3057
2019,Bismarck,NE,3.96526,27.7326
2019,Grand Forks,NE,8.86689,1.10141
2019,Hattiesburg,NE,3.76578,7.77047
2019,Cedar Rapids,NE,3.22836,47.6136
2019,Lawrence,NE,4.19593,9.1671
2019,Norman,NE,6.58223,2.08125
2019,Gillette,NE,1.09098,16.1067
2019,Cheyenne,NE,1.37453,1.7463
2019,Rock Springs,NE,8.59247,4.23433
2019,Cody,NE,6.05549,14.2981
2019,Bend,NE,6.58269,0.731766
2019,Salem,NE,5.62731,22.7349
2019,Eugene,NE,12.3965,11.2091
2019,Medford,NE,2.72916,3.60866
2019,Carlsbad,NE,11.551,9.61215
2019,Flagstaff,NE,18.932,8.58443
2019,El Paso,NE,8.09879,28.7767
2019,Amarillo,NE,2.02439,14.1041
2019,Laredo,NE,13.0904,7.65254
2019,Fort Worth,NE,0.282308,8.89747
2019,Helen,NE,12.2656,11.1758
2019,Charleston,NE,14.1362,9.51899
2019,Columbus,NE,5.72752,22.7026
2019,Athens,NE,12.3958,14.452
2019,Pensacola,NE,8.68373,9.18985
2019,Mobile,NE,4.59835,14.545
2019,Montgomery,NE,7.63701,21.8171
2019,Portland,NE,7.20296,22.4756
2019,Fayetteville,NE,3.26793,12.5524
2019,Little Rock,NE,5.91819,22.2314
2019,Topeka,NE,1.53449,28.7611
2019,Butte,NE,15.0809,5.83937
2019,Pueblo,NE,0.876974,10.2511
2019,Casper,NE,4.84901,5.50729
2019,North Platte,NE,4.23373,6.18646
2019,Kearney,NE,3.58052,18.5549
2019,Grand Island,NE,5.84466,19.6149
2019,Scottsbluff,NE,16.4586,11.9125
2019,Scranton,NE,3.98564,2.24099
2019,Tupelo,NE,11.7818,45.0788
2019,Biloxi,NE,1.18722,29.1141
2019,Gulfport,NE,2.51797,37.2225
2019,Lafayette,NE,0.742426,1.06729
2019,New Iberia,NE,16.0934,13.7398
2019,Gonzales,NE,6.18661,11.8735
2019,Baton Rouge,NE,10.2787,22.6803
2019,Slidell,NE,7.97847,34.6005
2019,Hammond,NE,5.84694,49.6795
2019,Joplin,NE,1.358,27.0281
2019,Cape Girardeau,NE,3.72611,22.4487
2019,Fieldsprings,NE,13.2065,26.2096
2019,Columbia,NE,2.35345,7.17171
2019,Champaign,NE,3.28482,15.216
2019,Moline,NE,6.41112,36.8339
2019,Peoria,NE,8.87824,11.2078
2019,Davenport,NE,7.0312,16.6662
2019,Iowa City,NE,10.3882,52.3961
2019,Sarasota,NE,2.28817,21.231
2019,Ft. Myers,NE,4.70184,4.70795
2019,St. Augustine,NE,0.932477,1.89993
2019,Gainesville,NE,2.14754,18.5922
2019,Ocala,NE,1.28197,31.1245
2019,Destin,NE,1.05293,26.0495
2019,Panama City,NE,11.6417,5.60233
2019,Tallahassee,NE,8.79488,20.0857
2019,Melbourne,NE,4.56881,15.0525
2019,Daytona Beach,NE,4.60635,19.6996
2019,Vero Beach,NE,4.55396,16.6611
2019,Naples,NE,8.20673,14.9376
2019,Marco Island,NE,17.4965,24.0354
2019,Palm Beach,NE,1.49667,5.62439
2019,Norfolk,NE,8.19339,25.5749
2019,Springfield,NE,8.95743,3.57062
2019,Wilmington,NE,6.12935,2.76415
2019,Daytona,NE,0.727567,46.0788
2019,New York City,NE,4.70226,18.9034
2019,San Francisco,NE,8.27918,53.1048
2019,Lakemont,NE,5.47946,6.31503
2019,Crestview,NV,0.672932,23.2505
2019,Tampa,NV,11.1703,42.8855
2019,Middleburg,NV,12.4948,10.7988
2019,Jacksonville,NV,1.09974,4.19611
2019,Orlando,NV,1.65609,19.5883
2019,Riverside,NV,9.6828,18.5791
2019,Lancaster,NV,1.12313,6.71861
2019,Chandler,NV,4.62651,22.8549
2019,Providence,NV,4.14552,20.3484
2019,Lincoln,NV,3.90527,8.9018
2019,Boise,NV,9.78225,13.6792
2019,Boulder,NV,14.0399,18.3635
2019,Fargo,NV,1.98666,40.5736
2019,Lubbock,NV,11.8632,24.1422
2019,Des Moines,NV,4.66973,39.7576
2019,Waco,NV,7.9881,28.4299
2019,Rochester,NV,14.1039,7.96139
2019,Lexington,NV,7.37028,59.5981
2019,Pittsburgh,NV,6.19837,9.72755
2019,Huntsville,NV,0.929994,15.5504
2019,Mesa,NV,19.468,6.63215
2019,Irvine,NV,9.15078,20.9521
2019,Bismarck,NV,2.1797,16.4542
2019,Grand Forks,NV,2.00216,30.4813
2019,Hattiesburg,NV,3.16476,4.05953
2019,Cedar Rapids,NV,4.71216,11.7301
2019,Lawrence,NV,6.03916,23.6938
2019,Norman,NV,4.45392,0.791189
2019,Gillette,NV,6.55701,0.674721
2019,Cheyenne,NV,2.13569,4.3187
2019,Rock Springs,NV,9.00293,3.94487
2019,Cody,NV,5.28265,21.9699
2019,Bend,NV,2.13389,33.1387
2019,Salem,NV,1.50069,22.3043
2019,Eugene,NV,8.70475,0.945563
2019,Medford,NV,10.0071,2.32639
2019,Carlsbad,NV,2.41274,11.3028
2019,Flagstaff,NV,9.05798,29.4799
2019,El Paso,NV,8.92909,15.1712
2019,Amarillo,NV,10.4378,30.0876
2019,Laredo,NV,1.74328,12.4114
2019,Fort Worth,NV,11.8539,29.8105
2019,Helen,NV,1.81371,20.9955
2019,Charleston,NV,4.91884,31.0867
2019,Columbus,NV,3.13368,10.0685
2019,Athens,NV,8.1632,16.0551
2019,Pensacola,NV,12.6105,13.0972
2019,Mobile,NV,8.0922,20.8918
2019,Montgomery,NV,3.867,21.6838
2019,Portland,NV,5.3725,32.803
2019,Fayetteville,NV,14.8346,6.21275
2019,Little Rock,NV,11.6948,10.2866
2019,Topeka,NV,3.86797,6.0195
2019,Butte,NV,4.01181,33.8026
2019,Pueblo,NV,21.8291,11.1919
2019,Casper,NV,9.75577,6.71274
2019,North Platte,NV,2.3515,10.9047
2019,Kearney,NV,11.1364,3.05872
2019,Grand Island,NV,3.40504,19.5891
2019,Scottsbluff,NV,2.30413,6.74897
2019,Scranton,NV,1.12889,24.3353
2019,Tupelo,NV,5.43345,8.30268
2019,Biloxi,NV,4.59717,3.74681
2019,Gulfport,NV,3.61138,14.0521
2019,Lafayette,NV,11.4976,20.399
2019,New Iberia,NV,2.58104,16.2288
2019,Gonzales,NV,8.90845,0.182698
2019,Baton Rouge,NV,12.2689,10.7125
2019,Slidell,NV,1.12867,7.87002
2019,Hammond,NV,6.15841,6.66611
2019,Joplin,NV,3.52573,22.0546
2019,Cape Girardeau,NV,11.7224,13.8036
2019,Fieldsprings,NV,1.78393,16.4692
2019,Columbia,NV,3.33948,1.24671
2019,Champaign,NV,0.674108,24.0315
2019,Moline,NV,4.81259,9.29168
2019,Peoria,NV,12.2226,6.82197
2019,Davenport,NV,4.03793,6.90112
2019,Iowa City,NV,0.621005,24.7719
2019,Sarasota,NV,5.90198,12.1739
2019,Ft. Myers,NV,9.52229,4.41146
2019,St. Augustine,NV,6.00012,23.7991
2019,Gainesville,NV,2.95128,21.182
2019,Ocala,NV,13.721,14.6241
2019,Destin,NV,6.06928,43.5008
2019,Panama City,NV,8.65424,7.31942
2019,Tallahassee,NV,5.83971,1.46052
2019,Melbourne,NV,6.38956,17.6731
2019,Daytona Beach,NV,0.189007,0.752957
2019,Vero Beach,NV,7.5751,7.63213
2019,Naples,NV,18.6713,49.2056
2019,Marco Island,NV,12.8687,27.642
2019,Palm Beach,NV,3.47558,13.222
2019,Norfolk,NV,12.8033,42.1651
2019,Springfield,NV,5.2007,21.1387
2019,Wilmington,NV,7.46236,17.1374
2019,Daytona,NV,8.92669,26.7715
2019,New York City,NV,3.38785,17.4224
2019,San Francisco,NV,9.95393,26.024
2019,Lakemont,NV,7.08156,39.6782
2019,Crestview,NH,4.90498,26.0696
2019,Tampa,NH,7.42494,23.6644
2019,Middleburg,NH,13.0201,14.5071
2019,Jacksonville,NH,10.8129,36.5548
2019,Orlando,NH,3.50937,26.2956
2019,Riverside,NH,0.471001,27.1332
2019,Lancaster,NH,1.52637,11.1767
2019,Chandler,NH,18.1476,7.28088
2019,Providence,NH,9.47855,1.51978
2019,Lincoln,NH,5.93465,1.2493
2019,Boise,NH,9.51159,26.2782
2019,Boulder,NH,12.7055,17.4848
2019,Fargo,NH,5.67187,24.1817
2019,Lubbock,NH,4.66569,5.86332
2019,Des Moines,NH,6.49733,3.12577
2019,Waco,NH,4.77259,15.4567
2019,Rochester,NH,17.5132,29.5855
2019,Lexington,NH,10.9029,36.2849
2019,Pittsburgh,NH,8.71388,5.26484
2019,Huntsville,NH,1.60602,1.76428
2019,Mesa,NH,9.48928,25.0111
2019,Irvine,NH,12.5318,16.979
2019,Bismarck,NH,3.08012,7.68371
2019,Grand Forks,NH,1.72527,32.5453
2019,Hattiesburg,NH,4.3202,8.30336
2019,Cedar Rapids,NH,11.7567,12.5908
2019,Lawrence,NH,9.68302,3.36229
2019,Norman,NH,8.92963,10.657
2019,Gillette,NH,19.7255,27.814
2019,Cheyenne,NH,1.03369,15.7695
2019,Rock Springs,NH,1.18256,14.1735
2019,Cody,NH,11.9811,3.64958
2019,Bend,NH,2.7646,15.7004
2019,Salem,NH,12.6746,14.6207
2019,Eugene,NH,6.3778,19.8191
2019,Medford,NH,11.2911,39.2185
2019,Carlsbad,NH,10.228,24.1735
2019,Flagstaff,NH,9.78293,28.165
2019,El Paso,NH,4.18983,36.2695
2019,Amarillo,NH,6.91784,11.2091
2019,Laredo,NH,7.00762,1.24986
2019,Fort Worth,NH,3.63071,19.1775
2019,Helen,NH,1.27998,24.0786
2019,Charleston,NH,8.73101,32.1774
2019,Columbus,NH,4.16874,7.41817
2019,Athens,NH,4.69401,5.99845
2019,Pensacola,NH,2.94427,4.50535
2019,Mobile,NH,0.315621,22.9402
2019,Montgomery,NH,19.0227,8.20417
2019,Portland,NH,9.31314,43.7223
2019,Fayetteville,NH,12.107,11.2429
2019,Little Rock,NH,5.69842,3.2512
2019,Topeka,NH,4.6697,4.35409
2019,Butte,NH,8.82394,2.1874
2019,Pueblo,NH,2.30243,1.18183
2019,Casper,NH,1.89557,38.0609
2019,North Platte,NH,13.2963,7.75464
2019,Kearney,NH,4.16709,13.5806
2019,Grand Island,NH,4.16991,27.1827
2019,Scottsbluff,NH,16.6862,9.33592
2019,Scranton,NH,3.49093,10.6327
2019,Tupelo,NH,5.04946,16.2109
2019,Biloxi,NH,6.51577,2.67465
2019,Gulfport,NH,2.40079,1.30789
2019,Lafayette,NH,5.18502,50.2866
2019,New Iberia,NH,3.94189,20.3888
2019,Gonzales,NH,4.72125,10.6342
2019,Baton Rouge,NH,9.79305,1.54755
2019,Slidell,NH,5.43125,8.83467
2019,Hammond,NH,16.0589,1.19683
2019,Joplin,NH,15.5884,18.4602
2019,Cape Girardeau,NH,11.1258,12.0224
2019,Fieldsprings,NH,15.4603,19.4335
2019,Columbia,NH,5.20624,26.8896
2019,Champaign,NH,4.29412,17.7561
2019,Moline,NH,5.7678,10.7422
2019,Peoria,NH,5.18578,31.8605
2019,Davenport,NH,2.49807,5.85494
2019,Iowa City,NH,11.7833,9.66083
2019,Sarasota,NH,4.51245,31.7304
2019,Ft. Myers,NH,0.766724,7.26549
2019,St. Augustine,NH,4.75501,10.5886
2019,Gainesville,NH,11.0188,10.1887
2019,Ocala,NH,7.05554,15.7692
2019,Destin,NH,5.91311,7.29902
2019,Panama City,NH,10.7795,18.4646
2019,Tallahassee,NH,15.3259,32.7021
2019,Melbourne,NH,4.89053,25.2967
2019,Daytona Beach,NH,10.521,10.75
2019,Vero Beach,NH,2.85557,1.49184
2019,Naples,NH,6.68178,0.398741
2019,Marco Island,NH,11.6009,2.4864
2019,Palm Beach,NH,1.06056,4.43596
2019,Norfolk,NH,6.59187,15.6774
2019,Springfield,NH,0.997566,13.3314
2019,Wilmington,NH,14.7619,35.7838
2019,Daytona,NH,3.59954,7.93682
2019,New York City,NH,3.4261,16.0411
2019,San Francisco,NH,18.6941,17.517
2019,Lakemont,NH,10.8673,22.2947
2019,Crestview,NJ,0.935181,3.3326
2019,Tampa,NJ,2.88245,22.0098
2019,Middleburg,NJ,0.845053,23.6032
2019,Jacksonville,NJ,11.23,20.3988
2019,Orlando,NJ,5.09873,14.4728
2019,Riverside,NJ,4.27592,9.41059
2019,Lancaster,NJ,16.4478,23.8457
2019,Chandler,NJ,2.57901,20.9939
2019,Providence,NJ,0.964017,28.487
2019,Lincoln,NJ,17.5899,22.482
2019,Boise,NJ,0.0330079,15.848
2019,Boulder,NJ,7.29561,2.44642
2019,Fargo,NJ,6.63151,22.6367
2019,Lubbock,NJ,1.28641,36.674
2019,Des Moines,NJ,6.58184,7.19986
2019,Waco,NJ,8.15598,21.4108
2019,Rochester,NJ,9.44239,25.1553
2019,Lexington,NJ,1.49057,35.8892
2019,Pittsburgh,NJ,2.58509,15.0279
2019,Huntsville,NJ,2.44232,22.7539
2019,Mesa,NJ,0.884371,15.0104
2019,Irvine,NJ,1.02014,15.2619
2019,Bismarck,NJ,24.8904,1.44568
2019,Grand Forks,NJ,7.05394,5.43835
2019,Hattiesburg,NJ,1.42158,32.9495
